Mod:Item:MetaData, Localized Name
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Mazestone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Mazestone Brick
chiselsandbits:block_bit:0, Chiseled Bit - Mazestone Mosaic
chiselsandbits:block_bit:0, Chiseled Bit - Mazestone Border
chiselsandbits:block_bit:0, Chiseled Bit - Uncrafting Table
chiselsandbits:block_bit:0, Chiseled Bit - Nagastone Head
chiselsandbits:block_bit:0, Chiseled Bit - Nagastone Head
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Clock Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Clock Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Clock Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Timewood Clock Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Towerwood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Encased Towerwood
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Towerwood
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Towerwood
chiselsandbits:block_bit:0, Chiseled Bit - Infested Towerwood
chiselsandbits:block_bit:0, Chiseled Bit - Reappearing Block
chiselsandbits:block_bit:0, Chiseled Bit - Vanishing Block
chiselsandbits:block_bit:0, Chiseled Bit - Locked Vanishing Block
chiselsandbits:block_bit:0, Chiseled Bit - Unlocked Vanishing Block
chiselsandbits:block_bit:0, Chiseled Bit - Carminite Builder
chiselsandbits:block_bit:0, Chiseled Bit - Anti-builder
chiselsandbits:block_bit:0, Chiseled Bit - Ghast Trap
chiselsandbits:block_bit:0, Chiseled Bit - Carminite Reactor
chiselsandbits:block_bit:0, Chiseled Bit - Stronghold Shield Down
chiselsandbits:block_bit:0, Chiseled Bit - Aurora Block
chiselsandbits:block_bit:0, Chiseled Bit - Underbrick
chiselsandbits:block_bit:0, Chiseled Bit - Mossy Underbrick
chiselsandbits:block_bit:0, Chiseled Bit - Underbrick Floor
chiselsandbits:block_bit:0, Chiseled Bit - Weathered Deadrock
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Deadrock
chiselsandbits:block_bit:0, Chiseled Bit - Deadrock
chiselsandbits:block_bit:0, Chiseled Bit - Darkwood Leaves
chiselsandbits:block_bit:0, Chiseled Bit - Aurora Pillar Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Trollsteinn
chiselsandbits:block_bit:0, Chiseled Bit - Fluffy Cloud
chiselsandbits:block_bit:0, Chiseled Bit - Giant Cobblestone
chiselsandbits:block_bit:0, Chiseled Bit - Giant Log
chiselsandbits:block_bit:0, Chiseled Bit - Giant Obsidian
chiselsandbits:block_bit:0, Chiseled Bit - Huge Stalk
chiselsandbits:block_bit:0, Chiseled Bit - Castle Brick
chiselsandbits:block_bit:0, Chiseled Bit - Worn Castle Brick
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Castle Brick
chiselsandbits:block_bit:0, Chiseled Bit - Castle Roof Tile
chiselsandbits:block_bit:0, Chiseled Bit - tile.CastleBrick.4.name
chiselsandbits:block_bit:0, Chiseled Bit - tile.CastleBrick.5.name
chiselsandbits:block_bit:0, Chiseled Bit - tile.CastlePillar.0.name East/West
chiselsandbits:block_bit:0, Chiseled Bit - tile.CastlePillar.0.name Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - tile.CastlePillar.0.name North/South
chiselsandbits:block_bit:0, Chiseled Bit - tile.CastlePillar.1.name mod.chiselsandbits.pretty.axis-none
chiselsandbits:block_bit:0, Chiseled Bit - Pink Castle Rune Brick
chiselsandbits:block_bit:0, Chiseled Bit - Blue Castle Rune Brick
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Castle Rune Brick
chiselsandbits:block_bit:0, Chiseled Bit - Violet Castle Rune Brick
chiselsandbits:block_bit:0, Chiseled Bit - tile.CinderFurnaceIdle.name South
chiselsandbits:block_bit:0, Chiseled Bit - tile.CinderLog.0.name Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Restonia Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Palis Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Diamatine Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Void Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Emeradic Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Enori Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Empowered Restonia Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Empowered Palis Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Empowered Diamatine Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Empowered Void Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Empowered Emeradic Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Empowered Enori Crystal Block
chiselsandbits:block_bit:0, Chiseled Bit - Ethetic Green Block
chiselsandbits:block_bit:0, Chiseled Bit - Ethetic Quartz
chiselsandbits:block_bit:0, Chiseled Bit - White Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Orange Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Lime Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Pink Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Gray Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Purple Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Blue Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Brown Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Green Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Red Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Black Lamp
chiselsandbits:block_bit:0, Chiseled Bit - White Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Orange Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Lime Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Pink Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Gray Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Purple Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Blue Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Brown Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Green Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Red Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Black Lamp (On)
chiselsandbits:block_bit:0, Chiseled Bit - Lamp Controller Down
chiselsandbits:block_bit:0, Chiseled Bit - Pillar of Black Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Block of Black Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Block of Black Quartz
chiselsandbits:block_bit:0, Chiseled Bit - Black Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Wood Casing
chiselsandbits:block_bit:0, Chiseled Bit - Block of Charcoal
chiselsandbits:block_bit:0, Chiseled Bit - Block of Enderpearl
chiselsandbits:block_bit:0, Chiseled Bit - Casing
chiselsandbits:block_bit:0, Chiseled Bit - Ender Casing
chiselsandbits:block_bit:0, Chiseled Bit - Iron Casing
chiselsandbits:block_bit:0, Chiseled Bit - Sugar Cane Block Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Polished Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Sandstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Polished Red Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Red Sandstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Polished Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Soul Sandstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Polished Stone
chiselsandbits:block_bit:0, Chiseled Bit - White Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Orange Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Lime Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Pink Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Purple Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Brown Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Green Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Red Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Black Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - White Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Orange Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Lime Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Pink Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Gray Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Purple Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Blue Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Brown Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Green Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Red Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Black Terracotta Shingles
chiselsandbits:block_bit:0, Chiseled Bit - Oak Bark
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bark
chiselsandbits:block_bit:0, Chiseled Bit - Birch Bark
chiselsandbits:block_bit:0, Chiseled Bit - Jungle Bark
chiselsandbits:block_bit:0, Chiseled Bit - Acacia Bark
chiselsandbits:block_bit:0, Chiseled Bit - Dark Oak Bark
chiselsandbits:block_bit:0, Chiseled Bit - Snow Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Sturdy Stone
chiselsandbits:block_bit:0, Chiseled Bit - Carved Oak Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Spruce Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Birch Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Jungle Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Acacia Wood
chiselsandbits:block_bit:0, Chiseled Bit - Carved Dark Oak Wood
chiselsandbits:block_bit:0, Chiseled Bit - Iron Plate
chiselsandbits:block_bit:0, Chiseled Bit - Rusty Iron Plate
chiselsandbits:block_bit:0, Chiseled Bit - Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Smooth Soul Sandstone
chiselsandbits:block_bit:0, Chiseled Bit - Sandy Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Thatch
chiselsandbits:block_bit:0, Chiseled Bit - Charred Nether Brick
chiselsandbits:block_bit:0, Chiseled Bit - Netherwrought Stone
chiselsandbits:block_bit:0, Chiseled Bit - Netherwrought Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Granite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Diorite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Andesite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Basalt Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Marble Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Limestone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Midori Block
chiselsandbits:block_bit:0, Chiseled Bit - Midori Pillar Up/Down
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Oak Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Spruce Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Birch Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Jungle Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Acacia Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Dark Oak Wood Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical White Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Orange Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Magenta Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Light Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Yellow Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Lime Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Pink Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Light Gray Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Cyan Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Purple Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Blue Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Brown Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Green Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Red Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Vertical Black Stained Planks
chiselsandbits:block_bit:0, Chiseled Bit - Duskbound Block
chiselsandbits:block_bit:0, Chiseled Bit - Duskbound Lantern
chiselsandbits:block_bit:0, Chiseled Bit - White Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Orange Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Magenta Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Blue Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Yellow Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Lime Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Pink Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Gray Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Light Gray Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Cyan Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Purple Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Blue Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Brown Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Green Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Red Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Black Quilted Wool
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Spruce Bookshelf
chiselsandbits:block_bit:0, Chiseled Bit - Lit Redstone Lamp
chiselsandbits:block_bit:0, Chiseled Bit - Blaze Lantern
chiselsandbits:block_bit:0, Chiseled Bit - Marble
chiselsandbits:block_bit:0, Chiseled Bit - Polished Marble
chiselsandbits:block_bit:0, Chiseled Bit - Limestone
chiselsandbits:block_bit:0, Chiseled Bit - Polished Limestone
chiselsandbits:block_bit:0, Chiseled Bit - Brimstone
chiselsandbits:block_bit:0, Chiseled Bit - Permafrost
chiselsandbits:block_bit:0, Chiseled Bit - Ender Biotite Ore
chiselsandbits:block_bit:0, Chiseled Bit - Block of Biotite
chiselsandbits:block_bit:0, Chiseled Bit - Chiseled Biotite Block
chiselsandbits:block_bit:0, Chiseled Bit - Pillar Biotite Block
chiselsandbits:block_bit:0, Chiseled Bit - Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Polished Basalt
chiselsandbits:block_bit:0, Chiseled Bit - Compact Giant Chance Cube
chiselsandbits:block_bit:0, Chiseled Bit - Dense Obsidian
chiselsandbits:block_bit:0, Chiseled Bit - Poisoned Dirt
chiselsandbits:block_bit:0, Chiseled Bit - Resonating Machine Frame
chiselsandbits:block_bit:0, Chiseled Bit - Resonating Ore
chiselsandbits:block_bit:0, Chiseled Bit - Resonating Ore
chiselsandbits:block_bit:0, Chiseled Bit - Resonating Ore
chiselsandbits:block_bit:0, Chiseled Bit - Resonating Ore
chiselsandbits:block_bit:0, Chiseled Bit - Radiation Sensor
chiselsandbits:block_bit:0, Chiseled Bit - Copper Block
chiselsandbits:block_bit:0, Chiseled Bit - Lead Block
chiselsandbits:block_bit:0, Chiseled Bit - Silver Block
chiselsandbits:block_bit:0, Chiseled Bit - Dawnstone Block
chiselsandbits:block_bit:0, Chiseled Bit - Mithril Block
chiselsandbits:block_bit:0, Chiseled Bit - Copper Ore
chiselsandbits:block_bit:0, Chiseled Bit - Lead Ore
chiselsandbits:block_bit:0, Chiseled Bit - Silver Ore
chiselsandbits:block_bit:0, Chiseled Bit - Caminite Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Ashen Stone
chiselsandbits:block_bit:0, Chiseled Bit - Ashen Brick
chiselsandbits:block_bit:0, Chiseled Bit - Ashen Tile
chiselsandbits:block_bit:0, Chiseled Bit - Archaic Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Archaic Edge
chiselsandbits:block_bit:0, Chiseled Bit - Archaic Tile
chiselsandbits:block_bit:0, Chiseled Bit - Quartz Ore
chiselsandbits:block_bit:0, Chiseled Bit - Sealed Planks
chiselsandbits:block_bit:0, Chiseled Bit - Reinforced Sealed Planks
chiselsandbits:block_bit:0, Chiseled Bit - Caminite Lever mod.chiselsandbits.pretty.facing-down_x
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Block
chiselsandbits:block_bit:0, Chiseled Bit - Aluminum Ore
chiselsandbits:block_bit:0, Chiseled Bit - Bronze Block
chiselsandbits:block_bit:0, Chiseled Bit - Electrum Block
chiselsandbits:block_bit:0, Chiseled Bit - Nickel Block
chiselsandbits:block_bit:0, Chiseled Bit - Nickel Ore
chiselsandbits:block_bit:0, Chiseled Bit - Tin Block
chiselsandbits:block_bit:0, Chiseled Bit - Tin Ore
chiselsandbits:block_bit:0, Chiseled Bit - Compact Raw Porkchop
chiselsandbits:block_bit:0, Chiseled Bit - §eBlock of Inferium Essence
chiselsandbits:block_bit:0, Chiseled Bit - §aBlock of Prudentium Essence
chiselsandbits:block_bit:0, Chiseled Bit - §6Block of Intermedium Essence
chiselsandbits:block_bit:0, Chiseled Bit - §bBlock of Superium Essence
chiselsandbits:block_bit:0, Chiseled Bit - §cBlock of Supremium Essence
chiselsandbits:block_bit:0, Chiseled Bit - Block of Prosperity
chiselsandbits:block_bit:0, Chiseled Bit - Block of Base Essence
chiselsandbits:block_bit:0, Chiseled Bit - §eBlock of Inferium
chiselsandbits:block_bit:0, Chiseled Bit - §aBlock of Prudentium
chiselsandbits:block_bit:0, Chiseled Bit - §6Block of Intermedium
chiselsandbits:block_bit:0, Chiseled Bit - §bBlock of Superium
chiselsandbits:block_bit:0, Chiseled Bit - §cBlock of Supremium
chiselsandbits:block_bit:0, Chiseled Bit - §dBlock of Soulium
chiselsandbits:block_bit:0, Chiseled Bit - §eBlock of Inferium Coal
chiselsandbits:block_bit:0, Chiseled Bit - §aBlock of Prudentium Coal
chiselsandbits:block_bit:0, Chiseled Bit - §6Block of Intermedium Coal
chiselsandbits:block_bit:0, Chiseled Bit - §bBlock of Superium Coal
chiselsandbits:block_bit:0, Chiseled Bit - §cBlock of Supremium Coal
chiselsandbits:block_bit:0, Chiseled Bit - Cobbled Soulstone
chiselsandbits:block_bit:0, Chiseled Bit - Cobbled Soulstone
chiselsandbits:block_bit:0, Chiseled Bit - Polished Soulstone
chiselsandbits:block_bit:0, Chiseled Bit - Soulstone Bricks
chiselsandbits:block_bit:0, Chiseled Bit - Cracked Soulstone Bricks
